Time,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis,11th_freq,11th_dis,13th_freq,13th_dis,Temp
151.4997285,4960882.81856529,0.0001867446499093,14866043.4207351,9.92235558048085e-05,24773493.1348096,7.83584068122294e-05,34679595.1305024,6.709138315059e-05,44586431.2657536,6.15556280593007e-05,54493088.302783,5.69415329782617e-05,64400342.365853,5.46716899747417e-05,25.0061912536621
156.5441893,4960882.87888793,0.0001867064563313,14866043.4542405,9.92158051734309e-05,24773492.8719531,7.83168032271528e-05,34679595.5585889,6.71075513404666e-05,44586430.1757956,6.15840908727617e-05,54493088.1164762,5.69182282298276e-05,64400342.2765387,5.46154321765426e-05,24.9904403686523
161.6050361,4960882.8519879,0.0001867389246374,14866043.4429075,9.925871507999e-05,24773492.9784573,7.83354348504633e-05,34679595.1764653,6.71209393636173e-05,44586431.166976,6.14754799820039e-05,54493088.0734625,5.69464778413405e-05,64400343.7045337,5.46783464712845e-05,24.9883193969727
166.6587358,4960882.88951571,0.0001867213969126,14866043.4894238,9.92312052471871e-05,24773493.0190999,7.83484511091704e-05,34679594.9786168,6.69941082340479e-05,44586432.7760314,6.14984227807335e-05,54493088.480567,5.69320059985208e-05,64400344.3505199,5.46746947198844e-05,25.0123634338379
171.6931783,4960882.93000959,0.000186736520982,14866043.4598775,9.9201181338355e-05,24773493.0735026,7.83130411452005e-05,34679595.947865,6.70662909864762e-05,44586432.9147971,6.14851251438502e-05,54493088.3509364,5.69146945940713e-05,64400338.6813267,5.4604856689648e-05,25.0076293945313
176.7415157,4960882.85207401,0.0001866875861713,14866043.6153087,9.91859240510542e-05,24773493.1920714,7.83578142304118e-05,34679594.4687019,6.70898578610897e-05,44586434.3796995,6.14804133871645e-05,54493088.4393003,5.69516156826253e-05,64400342.9143209,5.46990324991038e-05,24.995475769043
181.798744,4960882.84527011,0.0001867045314247,14866043.6267928,9.91965931159333e-05,24773493.1868171,7.83274041573908e-05,34679594.7866329,6.70766792688317e-05,44586430.935555,6.14859699913053e-05,54493088.6103498,5.69566197423843e-05,64400337.6640967,5.47116327184871e-05,24.9904975891113
186.8306032,4960882.9207498,0.0001867173265294,14866043.4713531,9.92209996119478e-05,24773493.1896149,7.83121837908107e-05,34679595.3038628,6.71019345481462e-05,44586431.5206421,6.16305486971268e-05,54493088.7592006,5.69516908066969e-05,64400339.6984967,5.47741685506183e-05,24.987247467041
191.8678877,4960882.89789511,0.0001867174999473,14866043.4136556,9.92075327307793e-05,24773493.2476374,7.83357577463412e-05,34679595.8673748,6.70336461681504e-05,44586431.5480912,6.15407718717312e-05,54493089.3388806,5.69220659138039e-05,64400341.1231339,5.46120190156253e-05,25.0152626037598
196.9162441,4960882.84265545,0.000186723402848,14866043.6150548,9.91991950360642e-05,24773492.9647348,7.83316429928007e-05,34679595.9935474,6.70705924763613e-05,44586431.9069078,6.14762787500481e-05,54493088.3238335,5.68901901916443e-05,64400342.8555495,5.46810525391762e-05,25.0057334899902
201.9735425,4960882.9064597,0.0001866948591269,14866043.4898825,9.92051301507808e-05,24773493.1694919,7.83169026401697e-05,34679594.6874593,6.70638368531848e-05,44586433.6551467,6.15273083570496e-05,54493089.8343887,5.68822851042038e-05,64400344.1699575,5.46949990315241e-05,25.0018310546875
207.0105124,4960882.87047548,0.0001867030742658,14866043.4559776,9.91994647949043e-05,24773493.0840219,7.83125519531464e-05,34679595.4158431,6.70449355676914e-05,44586431.8819772,6.16287623096249e-05,54493089.9006899,5.69474934248655e-05,64400339.03661,5.44401497060668e-05,24.995626449585
212.0512669,4960882.88651156,0.0001866706464486,14866043.4656767,9.92016474600688e-05,24773493.1330906,7.8304926145594e-05,34679595.0424355,6.70510515495152e-05,44586433.3271853,6.14730057382698e-05,54493089.4553327,5.69164732956505e-05,64400342.2160037,5.47870093842476e-05,24.9968795776367
217.1006309,4960882.87411184,0.0001867177701112,14866043.5001327,9.92038180701413e-05,24773493.1853851,7.83015503965422e-05,34679594.922919,6.70657834983898e-05,44586433.6238195,6.15437357535644e-05,54493089.0475587,5.69561381220137e-05,64400341.2304862,5.45550124214719e-05,25.0096817016602
222.1479914,4960882.91725445,0.0001866716403884,14866043.378511,9.9235042362318e-05,24773493.1314067,7.83152134435917e-05,34679594.6725897,6.7044308328284e-05,44586434.5095266,6.15361156460091e-05,54493088.5436612,5.68983277200423e-05,64400339.8440737,5.47128579213087e-05,24.9954814910889
227.1893361,4960882.87768508,0.0001866854564757,14866043.4341448,9.919290328674e-05,24773493.2973949,7.83076109554832e-05,34679595.4830551,6.70633178004997e-05,44586434.7798727,6.15946859018179e-05,54493087.5064092,5.69486204894469e-05,64400344.3346849,5.4682499949887e-05,24.9974994659424
232.2353136,4960882.7803554,0.0001866861446371,14866043.5283908,9.91955679656346e-05,24773493.1221932,7.83147242272202e-05,34679595.4610424,6.71097323788412e-05,44586434.14201,6.14371712430815e-05,54493088.9993896,5.69579382625403e-05,64400343.9817555,5.46936880814478e-05,25.0018653869629
237.28233,4960882.88229095,0.0001866909921056,14866043.4270533,9.91989546440166e-05,24773493.2733587,7.83050821203828e-05,34679595.1657277,6.70283666555475e-05,44586433.8469855,6.1402023238465e-05,54493087.7630176,5.69609449679482e-05,64400344.5909198,5.47527572139389e-05,24.9935531616211
242.3165493,4960882.81907588,0.0001867078700303,14866043.4307061,9.92018412578672e-05,24773493.0600232,7.82892869608774e-05,34679595.217552,6.71082015791092e-05,44586434.0510655,6.15161872605316e-05,54493088.6409897,5.70074176309385e-05,64400342.0987244,5.44447382437611e-05,24.997465133667
247.3682027,4960882.89116597,0.0001866914969054,14866043.4384761,9.91844383681966e-05,24773493.0467197,7.83043020035465e-05,34679596.2591556,6.70042474130627e-05,44586433.6147685,6.14991779723988e-05,54493089.9832206,5.69470265145249e-05,64400340.8184344,5.47624910120593e-05,24.9947738647461
252.4215653,4960882.83597774,0.0001867085025349,14866043.402443,9.92031292803731e-05,24773493.1751015,7.83183216655326e-05,34679594.6768745,6.70850068070262e-05,44586432.5293308,6.14801809224527e-05,54493088.7603805,5.6874571080886e-05,64400344.1404238,5.44477718746935e-05,24.9968891143799
257.4727075,4960882.81001965,0.0001867262455887,14866043.4525338,9.91794181699622e-05,24773493.3209547,7.8314188493162e-05,34679594.9977373,6.70640982620499e-05,44586431.9461579,6.1514878210335e-05,54493087.2872803,5.6929894127831e-05,64400338.7237896,5.47143560959288e-05,24.997745513916
262.5205097,4960882.83031926,0.0001866978048091,14866043.5456571,9.92107886321984e-05,24773493.2565805,7.83050292593312e-05,34679595.2103934,6.70505214136245e-05,44586430.6664909,6.14708199214683e-05,54493087.4619335,5.69606397428393e-05,64400341.4065475,5.4680884490806e-05,24.994441986084
267.5727186,4960882.82089106,0.0001866790281215,14866043.4290507,9.91975498615986e-05,24773493.0868118,7.83162135502691e-05,34679596.0368843,6.71004687432901e-05,44586432.5098323,6.13966632681796e-05,54493087.9608786,5.69875631960255e-05,64400343.0688738,5.46349545262677e-05,24.9945449829102
272.6197237,4960882.90850219,0.0001867184948658,14866043.5446619,9.91883202321099e-05,24773493.1171417,7.82869784429291e-05,34679595.7655776,6.70135016911265e-05,44586430.9254255,6.15243584282978e-05,54493087.399247,5.6979193027472e-05,64400343.809044,5.48332406986297e-05,24.9848899841309
277.6672366,4960882.77583728,0.0001866906735357,14866043.4657142,9.92204568806884e-05,24773493.1617304,7.82859524880617e-05,34679594.8348755,6.70806873467042e-05,44586434.0072452,6.14600455151721e-05,54493089.060734,5.68989175870164e-05,64400341.9717734,5.45643295461207e-05,24.9941806793213
282.7242034,4960882.80982519,0.0001866962200331,14866043.4109239,9.91993274309999e-05,24773493.2167633,7.8284226912811e-05,34679595.4322717,6.69818525884154e-05,44586432.9545409,6.16537143714557e-05,54493088.2285051,5.6956961099642e-05,64400339.3986482,5.47568621154214e-05,24.9935493469238
287.7714381,4960882.85331442,0.0001866663491787,14866043.3246139,9.91859700491863e-05,24773493.1700038,7.82722185531086e-05,34679594.7978939,6.7018431824713e-05,44586431.8966655,6.15112579765638e-05,54493088.9082289,5.69394928167751e-05,64400342.2842336,5.45383824896537e-05,25.0090408325195
292.8245653,4960882.85995464,0.0001867059305144,14866043.3514017,9.91796586110017e-05,24773492.7783956,7.82884427220898e-05,34679595.3998248,6.70432922180074e-05,44586434.7526165,6.14029001092462e-05,54493088.199238,5.69540108703645e-05,64400338.7185923,5.46789418695098e-05,25.0019702911377
297.867053,4960882.84586837,0.0001866906403687,14866043.4580343,9.91775028709668e-05,24773493.2352715,7.82850878946129e-05,34679595.3730879,6.70438245447166e-05,44586432.9403311,6.13435344528132e-05,54493089.4967773,5.69151221740896e-05,64400342.803103,5.46794924882556e-05,24.9960327148438
302.9113421,4960882.86593461,0.0001866647587709,14866043.633801,9.91922977549503e-05,24773493.1927359,7.82859978662084e-05,34679595.3972329,6.70962415066836e-05,44586432.5595259,6.13769124054254e-05,54493087.7031296,5.68940098248006e-05,64400341.5799212,5.46975106103122e-05,25.0030994415283
307.9535711,4960882.92315953,0.0001866966023998,14866043.4458533,9.91805684615307e-05,24773493.2987843,7.83110193514275e-05,34679595.5060865,6.6980261993961e-05,44586430.3965159,6.14452760144556e-05,54493088.8097833,5.69011880275729e-05,64400341.9453312,5.46376880825821e-05,24.9870948791504
313.0005008,4960882.90554539,0.0001866446759606,14866043.418393,9.91909389634981e-05,24773493.2578458,7.8287412552257e-05,34679594.8065769,6.70490843027177e-05,44586431.1013273,6.14608420997277e-05,54493087.1866717,5.69820581066085e-05,64400343.4537895,5.45098624436011e-05,25.0078201293945
318.0359892,4960882.83672355,0.0001866888464649,14866043.5561872,9.91889820161878e-05,24773493.2943333,7.82912592667139e-05,34679596.150466,6.695975850374e-05,44586432.9409334,6.14944479845033e-05,54493089.0148027,5.70169022392894e-05,64400338.4192515,5.45723533243399e-05,25.007942199707
323.0867477,4960882.88834026,0.0001866880601309,14866043.6182325,9.91825712871005e-05,24773493.3198,7.83200221935308e-05,34679594.6594751,6.70686257532807e-05,44586432.4505413,6.14923342170802e-05,54493088.3103038,5.69795357363279e-05,64400346.0824664,5.45072830117739e-05,24.9992504119873
328.136106,4960882.91217757,0.0001866569027616,14866043.3019114,9.9186071257742e-05,24773493.2267918,7.83206706450375e-05,34679595.3123902,6.703449235548e-05,44586431.7855032,6.14074022034037e-05,54493088.091318,5.68394745757744e-05,64400338.1270695,5.47339249253886e-05,24.9930057525635
333.1736185,4960882.93059753,0.0001866931775645,14866043.4944268,9.91766592343359e-05,24773493.2583587,7.82824342213801e-05,34679595.5448953,6.70474769463462e-05,44586433.7079973,6.13802287955007e-05,54493090.2059867,5.69039576904957e-05,64400341.7380752,5.46275936320982e-05,24.9993381500244
338.2246021,4960882.85908291,0.0001866494394356,14866043.4374251,9.91686331687813e-05,24773493.3190956,7.82911351932995e-05,34679595.887794,6.70604566124747e-05,44586432.0493261,6.15377599158592e-05,54493087.1802989,5.69302459986676e-05,64400340.9944898,5.4624367655184e-05,25.0035057067871
343.2808674,4960882.862035,0.0001867252778093,14866043.4485696,9.91794973102729e-05,24773493.0604384,7.82754079079651e-05,34679595.542415,6.70312221323179e-05,44586431.4404934,6.14436596838585e-05,54493088.9535524,5.6926656322598e-05,64400340.8850907,5.46468509141583e-05,24.989631652832
348.3277927,4960882.84975851,0.0001866733656707,14866043.396575,9.92077580534458e-05,24773493.0873294,7.82677073082718e-05,34679594.5483309,6.70583925788837e-05,44586433.5853094,6.13142808887711e-05,54493087.6429195,5.69210560852726e-05,64400344.4707737,5.46447622004925e-05,24.9999580383301
353.3609702,4960882.84092448,0.0001866853201404,14866043.2971744,9.91780663614782e-05,24773493.1237428,7.82945113735579e-05,34679595.8455103,6.70194305838054e-05,44586433.0560867,6.15783596387297e-05,54493087.7061537,5.70148420037632e-05,64400340.6750268,5.45750676801224e-05,25.0017433166504
358.398234,4960882.64410198,0.0001866622889839,14866042.2488687,9.91906023409241e-05,24773490.2477781,7.83656055055997e-05,34679589.1399648,6.71205119001933e-05,44586426.1207761,6.15642503207496e-05,54493079.2049054,5.70376008751668e-05,64400336.2006894,5.47072359766029e-05,24.9947471618652
363.4423181,4960880.59433929,0.0001867605111817,14866034.6741727,9.94307486408809e-05,24773479.0868447,7.86180377116847e-05,34679577.3951387,6.7431237258758e-05,44586413.1089913,6.16809858669774e-05,54493061.9808413,5.73162943815773e-05,64400305.4530215,5.51054404683877e-05,25.0054225921631
368.4929634,4960876.54266504,0.000186982878349,14866025.2621351,9.97897229397641e-05,24773465.2263906,7.90274946872225e-05,34679558.5188235,6.78129034714917e-05,44586384.3064377,6.23055151424277e-05,54493026.9839461,5.77544688302277e-05,64400270.089982,5.54675032265046e-05,24.9880771636963
373.542618,4960873.76634286,0.0001871515416265,14866016.0908386,0.0001000998656321,24773450.0742278,7.94852835861152e-05,34679538.8147368,6.82971732660218e-05,44586368.2038723,6.25842333181351e-05,54493017.4706181,5.80174980233723e-05,64400261.7353519,5.56326096947964e-05,25.0168380737305
378.5867592,4960870.15538227,0.0001873838181873,14866005.1679085,0.0001005749847622,24773436.624515,7.98580625119313e-05,34679525.0518089,6.85222981933918e-05,44586346.2448554,6.293862703581e-05,54492980.5657061,5.84156529264888e-05,64400207.5092372,5.62019848265113e-05,24.997974395752
383.6409571,4960865.64727144,0.0001878974909849,14865994.5028833,0.0001007976586531,24773417.8774629,8.00766357633115e-05,34679494.8982705,6.88381515268168e-05,44586305.3162872,6.33011900742564e-05,54492929.8262213,5.88858376331351e-05,64400160.6128136,5.67856595676098e-05,25.0066261291504
388.6867781,4960863.64358223,0.0001881159897892,14865986.5377703,0.0001009173859969,24773402.6446195,8.02516325357686e-05,34679474.5483523,6.91332594200427e-05,44586287.3436515,6.3462634544158e-05,54492912.8199746,5.9150801704699e-05,64400131.3837098,5.67581296471559e-05,25.0011444091797
393.7382658,4960861.14341299,0.000188294647046,14865980.3655482,0.0001010823518474,24773397.1019442,8.03028665803965e-05,34679468.9294162,6.89681285914822e-05,44586275.2263327,6.36634480930451e-05,54492895.7372544,5.91390276995685e-05,64400113.9078314,5.70049424487694e-05,24.9815711975098
398.7932845,4960860.77457872,0.0001883978055141,14865980.2749247,0.000100985496924,24773394.313492,8.01542658334307e-05,34679459.9293256,6.90375647865849e-05,44586263.1966386,6.36700889243815e-05,54492876.6089503,5.92542567348298e-05,64400095.6709269,5.69497672102119e-05,25.0070056915283
403.828058,4960860.82860895,0.0001883760838774,14865977.6611043,0.0001009532922445,24773386.9253254,8.02409472628344e-05,34679452.4468854,6.91753564303675e-05,44586257.1484481,6.378245700719e-05,54492880.2456164,5.92200736409512e-05,64400092.5167623,5.7015339206657e-05,24.979133605957
408.8823399,4960859.4249567,0.0001885068135009,14865975.1911165,0.000101060333535,24773388.1447169,8.01464040158023e-05,34679455.1458226,6.90103292262166e-05,44586257.6214819,6.34953792322531e-05,54492870.1905807,5.91794433215895e-05,64400077.4479011,5.70976692698619e-05,24.9969959259033
413.9271945,4960860.12445424,0.000188484974109,14865977.502077,0.0001008928585925,24773387.9504355,8.0073039032912e-05,34679450.1381799,6.90164364541325e-05,44586244.4670071,6.3638203653999e-05,54492859.4880114,5.92827268038021e-05,64400078.120901,5.70308173642629e-05,25.0048065185547
418.9647687,4960860.48788383,0.0001883995553509,14865975.9552678,0.0001008984877799,24773382.617206,8.00863922813272e-05,34679445.827653,6.89727291561926e-05,44586250.8115527,6.34650864042819e-05,54492867.6898874,5.91054167636826e-05,64400079.593196,5.70029414429316e-05,24.9962100982666
424.021911,4960859.73562566,0.0001885137621294,14865975.7558592,0.0001009196101999,24773387.5415598,7.99700980387872e-05,34679453.0465726,6.88961185946708e-05,44586252.8795047,6.34130402314395e-05,54492860.3712198,5.91280356327637e-05,64400065.6613258,5.68322488515528e-05,25.0102920532227
429.0743965,4960861.30949937,0.0001884710233693,14865979.4582155,0.0001007679190333,24773389.7015758,7.98478212157478e-05,34679450.2347167,6.87531256602567e-05,44586244.6271077,6.35453843143278e-05,54492861.3600314,5.9174810823894e-05,64400078.4015258,5.70121467208949e-05,25.0027637481689
434.1052811,4960862.01216895,0.0001883558669825,14865979.3590176,0.0001007143828381,24773388.4898679,7.98575192163746e-05,34679453.6108435,6.87901713291388e-05,44586256.1395483,6.32477701290171e-05,54492872.6767093,5.89727803068897e-05,64400082.7096289,5.65960817878152e-05,25.000186920166
439.1518596,4960862.00591069,0.0001884138183147,14865981.7891464,0.0001007108393436,24773396.0512508,7.97534094745222e-05,34679461.4495772,6.86227032898382e-05,44586259.6114469,6.31456416078546e-05,54492870.8585622,5.89320953578443e-05,64400074.2077652,5.6873684436254e-05,24.9967956542969
444.1966632,4960863.52546226,0.0001883615661219,14865985.1122532,0.0001006317111312,24773398.0005807,7.96586547204144e-05,34679460.4967494,6.86148915402987e-05,44586257.3930437,6.32650074169024e-05,54492874.9334472,5.89456583681933e-05,64400090.1905957,5.67946457824295e-05,24.999137878418
449.2378176,4960863.80244094,0.0001883070527343,14865984.5921974,0.0001006480766772,24773396.7658866,7.97460926999424e-05,34679463.0245635,6.8610334884519e-05,44586268.5977785,6.31305646603106e-05,54492882.6651335,5.89376073532177e-05,64400091.7794655,5.681978315628e-05,24.986457824707
454.2786537,4960863.35922972,0.0001883480123324,14865985.6331371,0.0001006553885762,24773401.0262768,7.96601075891283e-05,34679466.8474875,6.85436182399775e-05,44586265.735139,6.30655037156472e-05,54492874.5237506,5.89631900861405e-05,64400083.950147,5.68849667629945e-05,25.0198192596436
459.3228305,4960863.97461334,0.0001883155503461,14865985.8553902,0.0001005941098902,24773398.6666117,7.96900248870691e-05,34679458.994182,6.8636601191159e-05,44586257.547386,6.32206085094166e-05,54492872.2419103,5.90162777848198e-05,64400089.1294068,5.66378391456304e-05,25.0165939331055
464.3547184,4960863.46531785,0.0001883095711381,14865982.8113534,0.0001006591042024,24773394.1705735,7.98024795569866e-05,34679460.3162922,6.8600157666499e-05,44586263.1025146,6.32055391535771e-05,54492875.596457,5.9006489368982e-05,64400080.2856792,5.67875833078226e-05,24.9920692443848
469.3905427,4960862.76611881,0.0001884070928576,14865983.1148706,0.0001006880414633,24773397.3760416,7.97314431699749e-05,34679460.5659083,6.86109732947645e-05,44586260.7000438,6.32394502221682e-05,54492864.8584292,5.90539042864325e-05,64400073.5535431,5.706073312438e-05,25.0066719055176
474.432395,4960863.15972693,0.0001883642356042,14865983.27457,0.0001006542418855,24773394.0670922,7.97241424179641e-05,34679453.2782502,6.87287602183615e-05,44586253.1642897,6.32301045990204e-05,54492865.423175,5.91565124080389e-05,64400075.4647595,5.68934119625085e-05,24.9929676055908
479.4914338,4960863.34358098,0.0001883893424992,14865986.0730936,0.0001006644080986,24773403.5622458,7.96201910596732e-05,34679473.2060824,6.84714867064353e-05,44586280.5965647,6.30976070713196e-05,54492901.735622,5.87851179254653e-05,64400117.5548372,5.66326499274677e-05,24.9934177398682
484.5282051,4960867.76609189,0.0001881496175598,14865997.9991014,0.0001004053706361,24773419.9616269,7.94617818000065e-05,34679491.743933,6.83172337113684e-05,44586300.4111927,6.31415092767037e-05,54492918.349164,5.87275787261245e-05,64400136.9633865,5.65780597103333e-05,24.9966945648193
489.5875133,4960869.04739736,0.000188081621073,14866000.8248308,0.000100373307847,24773423.4263211,7.94198568927902e-05,34679497.098352,6.83576202853042e-05,44586303.0958847,6.28691191731773e-05,54492923.6590032,5.87566724627551e-05,64400142.4040108,5.65617690811649e-05,25.0024070739746
494.6353981,4960869.29898059,0.000188032240827,14866001.6555238,0.0001003290252054,24773425.081707,7.93922911980393e-05,34679497.4637319,6.82519607332476e-05,44586305.0246437,6.29222378138953e-05,54492925.5989251,5.86235175142073e-05,64400148.2498596,5.66749248643178e-05,25.0147247314453
499.673312,4960869.41914582,0.0001879742328127,14866001.9494421,0.0001003052654589,24773425.3615461,7.93891061386738e-05,34679498.6036971,6.82785204031064e-05,44586306.4664621,6.29507501042069e-05,54492926.2671401,5.86643515606853e-05,64400142.4113288,5.63042180769538e-05,24.9963035583496
504.7201601,4960869.35547099,0.0001880066711793,14866001.9112382,0.0001002911194827,24773425.3029597,7.93979260727774e-05,34679497.9151401,6.82789338941277e-05,44586307.0238083,6.29212677737072e-05,54492927.2200744,5.87004605907573e-05,64400146.0735405,5.6649192029216e-05,24.9929428100586
509.7544359,4960869.38427179,0.0001879486756345,14866001.8954674,0.0001002830913622,24773425.3080254,7.93955724075119e-05,34679498.0690641,6.83275520724772e-05,44586307.6192399,6.28962879404548e-05,54492925.8895474,5.86878507609388e-05,64400142.2121178,5.64659255654328e-05,25.0019016265869
514.8013062,4960869.24984164,0.00018794100382,14866001.6510579,0.0001002915962916,24773424.8294806,7.93831402664944e-05,34679497.8930996,6.82865033669699e-05,44586304.3399468,6.28579121444742e-05,54492926.547947,5.8668520560982e-05,64400142.1623008,5.64938060735553e-05,24.9933967590332
519.8326757,4960869.05393828,0.0001879415112898,14866001.4530816,0.000100264781526,24773424.4642002,7.93831948286151e-05,34679497.5556527,6.8275092317963e-05,44586307.0418266,6.30627148772322e-05,54492927.5695162,5.86897905701115e-05,64400144.9142796,5.65335982122354e-05,24.9865016937256
524.877824,4960868.92196033,0.0001879018950555,14866000.8978412,0.0001002933899562,24773423.6985553,7.94100347449242e-05,34679496.9708039,6.83357072787158e-05,44586303.8501394,6.30922189008257e-05,54492926.1566762,5.87266727347214e-05,64400143.8989149,5.64668275719437e-05,24.9978771209717
529.925365,4960868.79312829,0.0001879199259421,14866000.5541907,0.00010028748573,24773423.2556802,7.94167090965717e-05,34679496.5149864,6.82825057460283e-05,44586304.4425545,6.28932570011226e-05,54492924.6654494,5.86447169271455e-05,64400145.8628882,5.65425400663307e-05,24.9928321838379
534.9706267,4960868.68430483,0.0001878851691507,14866000.310717,0.0001002992625569,24773422.6869123,7.94208322374747e-05,34679495.1543156,6.83312729754975e-05,44586300.9210239,6.26823096862871e-05,54492925.0557185,5.86029803727632e-05,64400145.920968,5.63792056945353e-05,24.997371673584
540.0220246,4960868.50497338,0.0001878763520241,14865999.9696023,0.0001003219489054,24773422.5358055,7.94334070515248e-05,34679495.058153,6.82785605432544e-05,44586303.0196587,6.29426899737177e-05,54492923.4232495,5.87042677546376e-05,64400139.6013049,5.65400599508002e-05,25.0177936553955
545.0777264,4960868.41214042,0.0001878639857562,14865999.6432845,0.0001002808875278,24773421.7349962,7.94022899072958e-05,34679493.5536639,6.83451583628767e-05,44586301.4208843,6.30014124794594e-05,54492923.7105277,5.87346437105162e-05,64400144.0090158,5.63124213044295e-05,25.0016098022461
550.1199659,4960868.23708054,0.0001878755005885,14865999.4288837,0.0001002740964914,24773421.1195678,7.94372270524096e-05,34679493.2487252,6.8344645641402e-05,44586299.4726067,6.29356461112465e-05,54492923.3270554,5.87438647072618e-05,64400137.5561203,5.66051877379791e-05,25.0030136108398
555.1683074,4960868.17505942,0.0001878535326666,14865998.8878764,0.0001003199168122,24773420.8337129,7.94414502166506e-05,34679492.7901408,6.83417879046e-05,44586298.9565287,6.29223061628865e-05,54492923.1574682,5.86916206231012e-05,64400138.3405319,5.64558685209246e-05,24.9961853027344
560.2093345,4960867.98165629,0.0001878655724226,14865998.6582575,0.0001002855524491,24773420.3478412,7.9455562072612e-05,34679492.9519176,6.83579514379862e-05,44586299.5984611,6.28714955634153e-05,54492920.009745,5.87234386961304e-05,64400140.3833053,5.64526402815351e-05,25.0005340576172
565.2494157,4960867.94318546,0.0001878733237469,14865998.4707459,0.0001002937082581,24773419.9173437,7.94349330535527e-05,34679492.4070571,6.83106490208821e-05,44586301.1178329,6.28587642547079e-05,54492920.6287492,5.8705442461241e-05,64400138.5162715,5.65453424191252e-05,24.99147605896
570.2996278,4960867.85918117,0.0001878865539811,14865997.9485523,0.0001003116608375,24773419.5814347,7.94419959392035e-05,34679490.8432373,6.83767553181123e-05,44586299.1766329,6.29490155868196e-05,54492919.1627988,5.86946826938341e-05,64400141.4001669,5.63841255411362e-05,24.9962329864502
575.3471539,4960867.71799746,0.0001878844290019,14865998.0346601,0.0001003272483861,24773419.062351,7.95006973213488e-05,34679491.0517228,6.82914508876727e-05,44586296.2053569,6.3041251515458e-05,54492920.760303,5.87568769148495e-05,64400133.8535412,5.64230664476857e-05,25.0043659210205
580.3994139,4960867.6946382,0.0001878407732492,14865997.6140387,0.0001003101725594,24773418.5295632,7.94578456100091e-05,34679489.6109435,6.83617655315116e-05,44586298.8621292,6.28738531799514e-05,54492918.8758983,5.86495329519935e-05,64400139.9311473,5.63266043657805e-05,25.0143432617188
585.4406725,4960867.50367456,0.0001878499267327,14865997.3509099,0.0001003257244083,24773418.2882958,7.94588336424782e-05,34679490.0162831,6.83675400626355e-05,44586296.0490892,6.29060321663002e-05,54492918.8073289,5.86604230510652e-05,64400132.8270891,5.65876875990322e-05,25.0063095092773
590.4826088,4960867.46572208,0.0001878677694055,14865997.3517192,0.0001002924299364,24773417.955426,7.94598319755284e-05,34679489.3092716,6.83599945764563e-05,44586296.5392316,6.27771169102073e-05,54492917.9046984,5.87271427284088e-05,64400134.7469175,5.64696174630338e-05,25.0044555664063
595.5272975,4960867.33928245,0.0001878116690683,14865996.9278068,0.0001003175521737,24773417.6675582,7.9483618787758e-05,34679488.4284112,6.83924396378475e-05,44586298.2473464,6.29445601479383e-05,54492917.5712817,5.8679264187254e-05,64400135.6665655,5.65743353704162e-05,25.0070667266846
600.5683791,4960867.22207615,0.0001878256413219,14865996.7893392,0.0001003034887118,24773417.4313397,7.9521250400136e-05,34679488.9907208,6.84153532395888e-05,44586294.577021,6.31068593581265e-05,54492915.2671848,5.87546729714992e-05,64400133.9002852,5.65469759820905e-05,24.9968948364258
605.6157022,4960867.15630864,0.000187859244735,14865996.5155568,0.0001003550793392,24773417.1123062,7.94820538091913e-05,34679487.9657953,6.83870529212744e-05,44586295.1918247,6.30611555621134e-05,54492915.9375823,5.87268383515066e-05,64400135.3614016,5.66133330253979e-05,24.9776458740234
610.6692259,4960867.10463123,0.0001878804841994,14865996.4047736,0.0001003629555494,24773416.8874433,7.94683106421758e-05,34679488.5634625,6.83844950971219e-05,44586294.7255455,6.30293430819841e-05,54492916.5965892,5.88144534254996e-05,64400131.7651731,5.63694570071612e-05,24.9977760314941
615.703884,4960867.07890741,0.000187878416664,14865996.3283371,0.0001003371051792,24773416.4180613,7.95040506075043e-05,34679487.636518,6.83566153980589e-05,44586296.4451957,6.29513918347497e-05,54492915.8116173,5.87835629675993e-05,64400136.2771307,5.65756703550119e-05,25.0074062347412
620.7492789,4960866.97144731,0.0001879049004113,14865996.0996825,0.000100360800392,24773416.1857246,7.95334219709919e-05,34679487.3375403,6.8418024127043e-05,44586293.5884366,6.28237642303998e-05,54492916.3994618,5.87402528623332e-05,64400129.3139235,5.6549560707764e-05,25.0002574920654
625.784259,4960866.99199475,0.0001878515828443,14865996.0344615,0.0001003286815392,24773416.2167916,7.95058233473766e-05,34679486.7458853,6.83856293097641e-05,44586292.6925269,6.29784321246793e-05,54492915.474918,5.87058876638958e-05,64400131.3676641,5.66403649437563e-05,25.0007877349854
630.8243405,4960866.86915717,0.000187878762694,14865995.9220925,0.0001003499861349,24773415.7640862,7.94933646174342e-05,34679486.6229501,6.84284581628393e-05,44586293.9278256,6.30623471133718e-05,54492913.1980235,5.88197926693573e-05,64400132.266158,5.65514059838641e-05,24.9898281097412
635.8657645,4960866.8193187,0.0001878677113635,14865995.7660755,0.0001003588606305,24773415.7254452,7.95352433920917e-05,34679486.6924034,6.84253007219457e-05,44586294.7563084,6.29939115141045e-05,54492912.109478,5.86801385037284e-05,64400132.5797614,5.65689566827502e-05,24.9994068145752
