Time,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis,11th_freq,11th_dis,13th_freq,13th_dis,Temp_Time,Temp
8301.11035,-28.99276,1.86457,-24.23212,1.1805,-23.28296,1.16029,-22.82295,1.12688,-22.26945,1.10308,-22.26892,1.23111,-21.91799,1.17564,,
8301.51191,-28.87259,1.79546,-24.28028,1.1773,-23.3504,1.18265,-22.81398,1.21786,-22.61445,1.20795,-22.06297,1.21683,-21.84015,1.092,,
8301.90226,-28.98788,1.76576,-24.16687,1.14909,-23.27089,1.11693,-22.90758,1.1351,-22.33475,1.19528,-22.23686,1.22361,-21.78496,1.19379,,
8302.3134,-28.95898,1.82235,-24.16013,1.14864,-23.35002,1.16567,-22.77903,1.12677,-22.43905,1.21332,-22.17762,1.23293,-21.65354,1.18036,,
8302.70942,-28.95432,1.78279,-24.13634,1.16195,-23.161,1.15605,-22.934,1.12355,-22.28491,1.2381,-22.2394,1.19467,-21.98958,1.19379,,
8303.12627,-28.99839,1.77242,-24.11349,1.16882,-23.2257,1.19429,-22.85343,1.10836,-22.56875,1.18821,-22.14312,1.1453,-21.73869,1.20547,,
8303.51029,-28.87325,1.80136,-24.16838,1.16835,-23.28342,1.14266,-22.86011,1.19226,-22.45939,1.21608,-22.11438,1.22891,-21.80987,1.14867,,
8303.89908,-28.9367,1.79427,-24.1195,1.16345,-23.27429,1.11986,-22.90125,1.13729,-22.33656,1.16944,-22.32286,1.19712,-21.41959,1.12382,,
8304.30109,-28.89916,1.84455,-24.24656,1.19808,-23.3269,1.16664,-22.82272,1.18037,-22.39926,1.16852,-22.11575,1.18512,-21.75537,1.1462,,
8304.69817,-28.97358,1.82187,-24.12189,1.13665,-23.2958,1.14097,-22.78088,1.17217,-22.23857,1.20007,-22.14974,1.20389,-21.6923,1.20342,,
8305.11455,-28.93351,1.76727,-24.1226,1.1795,-23.36645,1.19277,-22.79986,1.11337,-22.28587,1.06611,-22.11834,1.18288,-21.797,1.17065,,
8305.5024,-29.04166,1.76077,-24.23497,1.15442,-23.32623,1.14013,-22.84134,1.16374,-22.31788,1.12268,-22.13985,1.1964,-21.80735,1.10898,,
8305.8846,-28.88979,1.75353,-24.12891,1.17747,-23.2933,1.21403,-22.82364,1.10551,-22.19564,1.16825,-22.22454,1.18829,-21.78855,1.10603,,
8306.31261,-29.00681,1.7449,-24.16625,1.17049,-23.2838,1.15445,-22.85558,1.12974,-22.31512,1.19364,-22.13679,1.18696,-22.05334,1.18848,,
8306.6976,-28.9164,1.77856,-24.27433,1.1362,-23.23821,1.14348,-22.73906,1.11807,-22.41427,1.19577,-22.22468,1.20955,-21.87568,1.13483,,
8307.08443,-28.90004,1.76228,-24.198,1.15725,-23.33324,1.13535,-22.88821,1.14773,-22.32604,1.18959,-22.2648,1.20457,-21.85272,1.25151,,
8307.50268,-28.99178,1.80949,-24.17716,1.16315,-23.35867,1.13502,-22.73853,1.12666,-22.28576,1.18184,-22.20366,1.24431,-21.78464,1.16744,,
8307.89978,-29.01267,1.76944,-24.24071,1.16791,-23.37305,1.13377,-22.78443,1.18931,-22.29031,1.14609,-22.20163,1.1778,-21.99086,1.05126,,
8308.31064,-28.93357,1.79737,-24.05816,1.18237,-23.23591,1.1392,-22.84368,1.09533,-22.36443,1.12451,-22.19551,1.22392,-21.68619,1.15018,,
8308.70526,-28.93889,1.74484,-24.27856,1.1791,-23.27256,1.16003,-22.85219,1.11354,-22.49538,1.17849,-22.30567,1.25061,-21.84531,1.04653,,
8309.09479,-28.99101,1.7095,-24.21552,1.19449,-23.36161,1.09286,-22.71227,1.13924,-22.30624,1.16203,-22.17637,1.18842,-21.91342,1.23155,,
8309.48918,-29.09575,1.74887,-24.21714,1.17433,-23.26433,1.11449,-22.72512,1.12975,-22.51953,1.18339,-22.10177,1.20186,-21.74246,1.06814,,
8309.89142,-28.85992,1.70871,-24.22617,1.14561,-23.34561,1.14159,-22.63348,1.17151,-22.21565,1.20027,-22.13068,1.16387,-21.87702,1.12431,,
8310.31442,-28.94859,1.75899,-24.27098,1.17343,-23.41152,1.12452,-22.74034,1.1298,-22.29189,1.14256,-22.22809,1.21696,-21.97934,1.19839,,
8310.70029,-29.03102,1.73219,-24.28683,1.17737,-23.31424,1.18847,-22.75234,1.12621,-22.34997,1.20641,-22.1684,1.2226,-21.71303,1.1258,,
8311.1015,-29.122,1.72396,-24.25066,1.16921,-23.35344,1.15066,-22.73981,1.15157,-22.40156,1.1221,-22.21822,1.23127,-21.85847,1.13286,,
8311.50975,-29.0622,1.72838,-24.2291,1.17686,-23.33342,1.17305,-22.74392,1.1515,-22.31516,1.12215,-22.21207,1.24548,-21.5799,1.23923,,
8311.90111,-29.03602,1.75667,-24.23754,1.16273,-23.34384,1.14744,-22.83762,1.12059,-22.07824,1.16927,-22.13837,1.22539,-21.69063,1.11368,,
8312.30709,-28.9456,1.71,-24.22286,1.17919,-23.28056,1.16137,-22.88712,1.15187,-22.34423,1.20544,-22.23184,1.1957,-21.8249,1.18239,,
8312.69663,-28.98414,1.72637,-24.20818,1.18617,-23.29186,1.18317,-22.8863,1.19819,-22.39477,1.18403,-22.26964,1.21052,-21.93382,1.12159,,
8313.08943,-28.95305,1.68605,-24.2634,1.18225,-23.43357,1.09117,-22.85744,1.16157,-22.25232,1.18403,-22.18972,1.24171,-21.65773,1.22165,,
8313.48654,-28.98012,1.70672,-24.2463,1.15929,-23.3068,1.20519,-22.81456,1.15946,-22.19501,1.20545,-22.21641,1.24347,-21.73664,1.1778,,
8313.89075,-29.06357,1.71738,-24.13599,1.18796,-23.23141,1.12708,-22.83616,1.09206,-22.38408,1.20024,-22.29532,1.22995,-21.61098,1.20262,,
8314.27624,-29.06113,1.73031,-24.17392,1.20592,-23.45169,1.12988,-22.83179,1.15071,-22.35743,1.19688,-22.22733,1.17269,-21.64883,1.07951,,
8314.68758,-29.13145,1.68294,-24.25015,1.1784,-23.2479,1.1562,-22.85189,1.11549,-22.35059,1.14479,-22.24589,1.22687,-21.63517,1.2003,,
8315.08998,-28.93544,1.70495,-24.09442,1.18651,-23.23287,1.10707,-22.8505,1.1533,-22.45195,1.14618,-22.20012,1.2318,-21.6904,1.15452,,
8315.50229,-29.0338,1.66875,-24.26027,1.20025,-23.45006,1.12323,-22.92323,1.19087,-22.36815,1.19522,-22.17385,1.24359,-21.67895,1.13461,,
8315.90653,-28.94309,1.68067,-24.25516,1.14355,-23.37534,1.08097,-22.83128,1.12163,-22.42547,1.20524,-22.20004,1.17818,-21.93941,1.17289,,
8316.2969,-29.05619,1.65973,-24.21629,1.16081,-23.31382,1.14737,-22.8208,1.12865,-22.37716,1.12563,-22.06892,1.1455,-21.83061,1.10171,,
8316.68789,-29.04488,1.64593,-24.22533,1.20358,-23.42896,1.16491,-22.81445,1.11385,-22.31605,1.17738,-22.32664,1.23479,-21.68525,1.18775,,
8317.08767,-29.00451,1.63419,-24.27045,1.16085,-23.35169,1.10941,-22.6479,1.15998,-22.32272,1.15375,-22.06274,1.2209,-21.53033,1.17515,,
8317.49921,-29.0646,1.63736,-24.25673,1.12558,-23.31314,1.10661,-22.75863,1.14894,-22.26249,1.17023,-22.12787,1.21479,-21.88482,1.18022,,
8317.88467,-28.9933,1.63892,-24.2289,1.15533,-23.2597,1.16474,-22.78537,1.11919,-22.39496,1.18497,-22.19823,1.17476,-21.68742,1.08356,,
8318.2847,-29.00445,1.61759,-24.24282,1.20084,-23.33167,1.11813,-22.89589,1.13821,-22.33297,1.18234,-22.10386,1.20501,-21.66069,1.12937,,
8318.6999,-29.08845,1.65091,-24.19732,1.17865,-23.44444,1.08843,-22.82981,1.17284,-22.29823,1.19178,-22.15784,1.18485,-21.4911,1.18181,,
8319.10125,-28.99847,1.6237,-24.2194,1.19315,-23.42867,1.15144,-22.79507,1.16175,-22.39782,1.18501,-22.15656,1.18382,-21.72853,1.24389,,
8319.51375,-29.05728,1.64258,-24.29235,1.19448,-23.27107,1.16051,-22.72927,1.1735,-22.24396,1.19925,-22.23404,1.20582,-21.73579,1.16154,,
8319.90311,-29.09595,1.64313,-24.25452,1.19451,-23.24338,1.14619,-22.83602,1.19071,-22.257,1.23571,-22.15753,1.2036,-21.83669,1.11216,,
8320.28931,-29.07734,1.64616,-24.19089,1.17679,-23.36099,1.17199,-22.60606,1.13116,-22.36056,1.20011,-22.16752,1.20426,-21.73007,1.13288,,
8320.69282,-28.97571,1.62956,-24.26574,1.12522,-23.26808,1.13642,-22.83643,1.15616,-22.41248,1.12821,-22.06053,1.19844,-22.00202,1.13622,,
8321.08878,-29.08146,1.63849,-24.17202,1.15117,-23.37309,1.16564,-22.77362,1.15954,-22.36614,1.16651,-22.26234,1.19987,-21.6853,1.14324,,
8321.47165,-29.05154,1.63291,-24.21223,1.19996,-23.29193,1.17598,-22.83746,1.09589,-22.38627,1.14835,-22.14833,1.18978,-21.81956,1.15992,,
8321.87862,-29.03829,1.60714,-24.18651,1.1514,-23.39784,1.13216,-22.87047,1.16622,-22.36524,1.15763,-22.12043,1.18225,-21.77016,1.15993,,
8322.27561,-29.0706,1.60224,-24.25854,1.22892,-23.34846,1.16995,-22.74637,1.08877,-22.3411,1.15564,-22.2323,1.23129,-21.73684,1.20806,,
8322.68096,-29.08182,1.66433,-24.18568,1.15163,-23.3987,1.15787,-22.80592,1.16073,-22.37606,1.20059,-22.17178,1.17858,-21.89139,1.14505,,
8323.07497,-29.11849,1.64481,-24.10033,1.15624,-23.32425,1.15615,-22.67507,1.15506,-22.20233,1.18772,-22.10553,1.17951,-21.83209,1.08299,,
8323.46517,-29.05286,1.61484,-24.14563,1.13695,-23.24525,1.18961,-22.83107,1.17358,-22.28603,1.21709,-22.24347,1.18434,-21.90822,1.12313,,
8323.86427,-29.0289,1.6136,-24.24753,1.19246,-23.30044,1.14336,-22.75659,1.1489,-22.40585,1.17607,-22.181,1.17719,-21.69751,1.17852,,
8324.27913,-28.98269,1.61474,-24.22311,1.14759,-23.3276,1.11759,-22.84407,1.14776,-22.37535,1.20231,-22.08545,1.11879,-21.97864,1.15328,,
8324.68711,-29.08162,1.63887,-24.24999,1.18115,-23.35389,1.15123,-22.71802,1.14196,-22.43814,1.19335,-22.16252,1.18441,-21.70964,1.0397,,
8325.07259,-29.1014,1.61889,-24.1888,1.12448,-23.35158,1.16455,-22.85066,1.13842,-22.33499,1.1502,-22.10246,1.20331,-21.90114,1.09565,,
8325.46848,-29.06077,1.60381,-24.1229,1.14037,-23.37205,1.16831,-22.78412,1.11433,-22.23746,1.13405,-22.19299,1.23585,-21.64833,1.20693,,
8325.87757,-29.13268,1.65249,-24.1649,1.17076,-23.23555,1.15424,-22.7955,1.14125,-22.22091,1.2028,-22.0811,1.16325,-21.64781,1.13033,,
8326.26817,-29.0493,1.61731,-24.1649,1.20528,-23.42105,1.12578,-22.84836,1.16574,-22.3433,1.15732,-22.28221,1.22481,-21.82601,1.11605,,
8326.6834,-29.19277,1.62493,-24.21481,1.20408,-23.38087,1.20075,-22.8654,1.12555,-22.12611,1.22944,-22.10594,1.17825,-21.82243,1.14333,,
8327.07476,-29.22611,1.58401,-24.25586,1.16971,-23.42755,1.16098,-22.94808,1.12392,-22.30238,1.15456,-22.26196,1.18569,-21.65465,1.12404,,
8327.46412,-29.22042,1.59586,-24.21492,1.16413,-23.27101,1.12822,-22.83021,1.13454,-22.40716,1.20638,-22.21366,1.27388,-21.7021,1.10106,,
8327.87348,-28.98671,1.60998,-24.14135,1.153,-23.2959,1.11033,-22.83005,1.08998,-22.5347,1.17218,-22.18521,1.20924,-21.99222,1.09371,,
8328.28186,-29.13283,1.61273,-24.25593,1.14731,-23.26572,1.12258,-22.76291,1.19118,-22.27446,1.19037,-22.0987,1.19514,-21.70193,1.11818,,
8328.66894,-29.17225,1.61542,-24.26459,1.1511,-23.30669,1.18002,-22.75103,1.16046,-22.31301,1.21872,-22.09487,1.20216,-21.77063,1.20327,,
8329.08065,-29.11947,1.63151,-24.20679,1.14715,-23.36685,1.15172,-22.80101,1.18788,-22.28554,1.21242,-22.13972,1.22238,-21.96086,1.13598,,
8329.4824,-29.18264,1.63792,-24.26672,1.18138,-23.31322,1.15256,-22.88613,1.08412,-22.3519,1.15388,-22.06016,1.24272,-21.78338,1.18534,,
8329.88015,-29.07782,1.64257,-24.12457,1.16514,-23.27953,1.14255,-22.64393,1.14976,-22.48027,1.20632,-22.27455,1.20264,-21.73411,1.14569,,
8330.28185,-29.09999,1.59922,-24.14357,1.23483,-23.33918,1.15116,-22.79637,1.12459,-22.36517,1.23777,-22.11788,1.21863,-21.8785,1.19109,,
8330.66879,-29.221,1.65128,-24.21942,1.16534,-23.37414,1.14174,-22.81066,1.10738,-22.4168,1.15102,-22.2491,1.24331,-21.8943,1.15556,,
8331.07208,-29.23233,1.60287,-24.16891,1.18116,-23.24653,1.16204,-22.74454,1.11738,-22.4398,1.22321,-22.23481,1.17747,-21.74857,1.25841,,
8331.45444,-29.15562,1.62391,-24.21465,1.15126,-23.30407,1.20938,-22.89228,1.15251,-22.20011,1.11797,-22.25535,1.1968,-21.84809,1.22162,,
8331.86678,-29.18377,1.66926,-24.21961,1.15446,-23.20792,1.19732,-22.72745,1.16646,-22.1119,1.09949,-22.16428,1.25414,-21.83312,1.15745,,
8332.2529,-29.2261,1.61051,-24.17072,1.15569,-23.26122,1.19203,-22.88424,1.12663,-22.24571,1.2053,-22.08521,1.24391,-21.81046,1.08696,,
8332.65213,-29.14586,1.65968,-24.09674,1.17699,-23.3503,1.15963,-22.74398,1.17999,-22.40074,1.204,-22.14101,1.20727,-21.8866,1.18337,,
8333.07087,-29.25839,1.6247,-24.24032,1.18017,-23.27205,1.18585,-22.87933,1.13555,-22.42973,1.19194,-22.07319,1.22739,-21.66368,1.10948,,
8333.52311,-29.1668,1.55747,-24.2151,1.19988,-23.36484,1.17464,-22.73375,1.11504,-22.33312,1.16351,-22.18931,1.19157,-21.64008,1.09166,,
8333.93444,-29.25686,1.56134,-24.22423,1.16475,-23.34122,1.13679,-22.9217,1.16005,-22.33539,1.20689,-22.22012,1.21937,-21.64772,1.05676,,
8334.3183,-29.14696,1.59026,-24.23594,1.17338,-23.34588,1.17197,-22.80303,1.16712,-22.37105,1.15528,-22.06953,1.22226,-21.74343,1.24896,,
8334.71204,-29.11944,1.63076,-24.13221,1.1521,-23.438,1.12402,-22.83996,1.19936,-22.18597,1.18493,-22.21049,1.2245,-21.71184,1.10338,,
8335.11814,-29.15169,1.65086,-24.08777,1.20473,-23.37404,1.1441,-22.83329,1.13262,-22.33327,1.09594,-22.07682,1.21617,-21.64382,1.21676,,
8335.52062,-29.22498,1.64435,-24.265,1.12564,-23.37697,1.22518,-22.60702,1.17399,-22.42428,1.17436,-22.2786,1.20277,-22.16626,1.15518,,
8335.94223,-29.20056,1.62431,-24.20595,1.21677,-23.35752,1.18564,-22.86078,1.14109,-22.50129,1.24549,-22.18901,1.24212,-21.77478,1.15811,,
8336.33265,-29.1775,1.57511,-24.27641,1.1417,-23.44057,1.12706,-22.80766,1.13691,-22.19379,1.12341,-22.14351,1.25871,-21.82016,1.19629,,
8336.72257,-29.14361,1.60544,-24.18155,1.15745,-23.31254,1.20358,-22.7817,1.17305,-22.44712,1.20733,-22.12864,1.18946,-21.71351,1.17856,,
8337.13396,-29.23431,1.61394,-24.11533,1.21135,-23.31701,1.13757,-22.82123,1.08968,-22.46076,1.20309,-22.10164,1.25359,-21.84934,1.12899,,
8337.52558,-29.1475,1.60631,-24.24445,1.09935,-23.31061,1.1521,-22.75698,1.1382,-22.47597,1.1523,-22.20886,1.18891,-21.91746,1.12859,,
8337.91176,-29.18514,1.61831,-24.20214,1.15304,-23.38374,1.1459,-22.82883,1.12883,-22.39866,1.22011,-22.2036,1.21028,-21.88181,1.18129,,
8338.32022,-29.13553,1.61976,-24.15797,1.21847,-23.44037,1.19375,-22.87334,1.0807,-22.3442,1.09086,-22.04536,1.18734,-21.87196,1.1466,,
8338.72072,-29.19116,1.60025,-24.12303,1.16569,-23.37544,1.18213,-22.76897,1.14802,-22.36755,1.10439,-22.0761,1.20118,-21.78657,1.17971,,
8339.1378,-29.21421,1.6329,-24.13026,1.1561,-23.3265,1.21626,-22.91156,1.13464,-22.42845,1.17748,-22.28892,1.21415,-21.93182,1.07257,,
8339.54831,-29.24188,1.61656,-24.25179,1.16351,-23.30802,1.19302,-22.82333,1.16363,-22.31615,1.15614,-22.18146,1.16668,-21.73929,1.12159,,
8339.93528,-29.27948,1.59952,-24.01845,1.19392,-23.30206,1.15496,-22.74844,1.13585,-22.4393,1.12395,-22.03708,1.19725,-21.63877,1.16982,,
8340.31813,-29.24465,1.64614,-24.26035,1.19173,-23.26055,1.17796,-22.97785,1.18329,-22.37156,1.16996,-22.20162,1.1997,-21.65272,1.2398,,
8340.72099,-29.32616,1.56048,-24.13161,1.1559,-23.29819,1.09441,-22.99938,1.13953,-22.34,1.12266,-22.17619,1.21538,-21.67986,1.16029,,
8341.12259,-29.29772,1.5616,-24.23146,1.11297,-23.2438,1.14054,-22.75986,1.11439,-22.2078,1.16493,-22.2282,1.21046,-21.9693,1.10226,,
8341.50798,-29.35007,1.5684,-24.26823,1.19057,-23.37575,1.18997,-22.8497,1.18031,-22.35006,1.11969,-22.16212,1.19541,-21.9121,1.06565,,
8341.92195,-29.2649,1.60312,-24.07852,1.12405,-23.32144,1.12949,-22.9535,1.11508,-22.46404,1.17901,-22.03745,1.21851,-21.57231,1.17302,,
8342.2681,-29.32015,1.61791,-24.21532,1.17525,-23.33915,1.12474,-22.74062,1.16146,-22.1452,1.17093,-22.16563,1.20086,-21.77013,1.16761,,
8342.65065,-29.33275,1.62325,-24.18521,1.13089,-23.20955,1.14989,-22.83034,1.07588,-22.50881,1.17554,-22.14777,1.20609,-21.85414,1.17046,,
8343.03016,-29.32252,1.54951,-24.26013,1.19607,-23.23718,1.07894,-22.79671,1.13257,-22.38831,1.17046,-22.08934,1.22087,-21.65484,1.13485,,
8343.3786,-29.3383,1.62983,-24.15024,1.14245,-23.3892,1.17555,-22.74425,1.1368,-22.38285,1.23004,-22.08382,1.16211,-21.64537,1.17274,,
8343.73424,-29.23535,1.59082,-24.25686,1.19138,-23.3119,1.18387,-22.78566,1.15896,-22.25572,1.11261,-22.17983,1.19642,-21.66574,1.11069,,
8344.15734,-29.39064,1.60239,-24.10331,1.18442,-23.34268,1.08749,-22.84145,1.17061,-22.359,1.17116,-22.09909,1.22042,-21.96771,1.14868,,
8344.54227,-29.29098,1.60665,-24.25561,1.14893,-23.31239,1.16443,-22.68775,1.13248,-22.30157,1.22201,-22.25012,1.22296,-21.97043,1.06971,,
8344.95239,-29.27595,1.56604,-24.22543,1.17269,-23.32817,1.15164,-22.96197,1.14905,-22.4325,1.21071,-22.16242,1.2364,-21.70528,1.18539,,
8345.35067,-29.41809,1.57821,-24.18678,1.16404,-23.22427,1.17911,-22.7486,1.06566,-22.33961,1.07196,-22.06583,1.15485,-21.95125,1.13216,,
8345.76975,-29.33677,1.56901,-24.19895,1.16178,-23.21173,1.15939,-22.78006,1.14504,-22.341,1.20075,-22.11346,1.25168,-21.57702,1.16011,,
8346.14512,-29.20447,1.64003,-24.14866,1.13802,-23.32256,1.17034,-22.84381,1.16352,-22.24931,1.21595,-22.10543,1.21801,-21.78658,1.18736,,
8346.53436,-29.19798,1.59264,-24.14233,1.16077,-23.26116,1.1693,-22.84443,1.20191,-22.41951,1.21886,-22.16954,1.1749,-21.73101,1.16378,,
8346.94107,-29.2257,1.54837,-24.19107,1.20926,-23.17208,1.1851,-22.72334,1.15276,-22.35209,1.1313,-22.21576,1.22545,-21.55332,1.18531,,
8347.35468,-29.37396,1.61329,-24.21046,1.15827,-23.23534,1.11106,-22.77029,1.12954,-22.51947,1.20989,-22.2002,1.20032,-21.56393,1.1444,,
8347.77203,-29.32665,1.58854,-24.19344,1.17791,-23.32032,1.11957,-22.84545,1.1521,-22.39086,1.19777,-22.03055,1.24405,-21.85044,1.08509,,
8348.16214,-29.1525,1.56354,-24.19836,1.13486,-23.24751,1.12705,-22.91251,1.13897,-22.50182,1.16454,-22.24821,1.1506,-21.97384,1.17293,,
8348.54561,-29.22907,1.58684,-24.25816,1.17884,-23.33613,1.12727,-22.65656,1.16287,-22.31618,1.19237,-22.19541,1.19108,-21.6898,1.10842,,
8348.9466,-29.30399,1.58032,-24.27577,1.16589,-23.27055,1.13257,-22.83462,1.12288,-22.23484,1.2611,-22.17462,1.18249,-22.07664,1.11196,,
8349.34484,-29.23436,1.56773,-24.29071,1.21253,-23.54304,1.16357,-22.85028,1.17899,-22.31487,1.19122,-22.23846,1.17228,-21.60447,1.16494,,
8349.73109,-29.24113,1.53345,-24.27303,1.16905,-23.2849,1.09326,-22.80715,1.14816,-22.43672,1.20167,-22.2211,1.19555,-21.82571,1.18578,,
8350.14129,-29.30619,1.52205,-24.28281,1.1894,-23.3375,1.19768,-22.8219,1.07788,-22.20425,1.19332,-22.13633,1.21411,-21.97729,1.19212,,
8350.52878,-29.25237,1.50965,-24.09319,1.19465,-23.21853,1.07948,-22.76365,1.12891,-22.47601,1.17905,-22.29162,1.24774,-21.89947,1.04142,,
8350.9414,-29.31565,1.54473,-24.17834,1.14637,-23.36506,1.16376,-22.77293,1.15023,-22.33089,1.23298,-22.25619,1.203,-22.02165,1.12475,,
8351.34363,-29.31226,1.54813,-24.17637,1.18161,-23.17486,1.14338,-22.80623,1.19226,-22.39288,1.2204,-22.13617,1.21864,-21.97104,1.12171,,
8351.73369,-29.39217,1.58266,-24.2538,1.13594,-23.43873,1.11311,-22.77177,1.16907,-22.36655,1.18279,-22.17199,1.25902,-22.11018,1.03,,
8352.14444,-29.35495,1.53072,-24.069,1.21303,-23.30967,1.167,-22.71549,1.18707,-22.34555,1.1873,-22.05558,1.20227,-21.71929,1.17359,,
8352.54018,-29.22812,1.58245,-24.1816,1.13944,-23.30138,1.14696,-22.80623,1.15297,-22.40963,1.21353,-22.04688,1.1846,-21.6313,1.0626,,
8352.95611,-29.31291,1.62104,-24.14049,1.17787,-23.32376,1.16258,-22.85698,1.1701,-22.40297,1.17057,-22.04281,1.21488,-21.65188,1.0862,,
8353.34253,-29.24058,1.54398,-24.15935,1.15629,-23.38788,1.1457,-22.74338,1.14046,-22.34499,1.20282,-22.27514,1.29719,-21.84054,1.17673,,
8353.73263,-29.31147,1.57403,-24.24189,1.18167,-23.23982,1.12588,-22.92692,1.13177,-22.44141,1.10691,-22.23522,1.24255,-21.75875,1.13844,,
8354.13586,-29.30537,1.52544,-24.27199,1.16551,-23.35536,1.22039,-22.8221,1.14903,-22.34711,1.15067,-22.1935,1.24126,-21.62338,1.17665,,
8354.55524,-29.35652,1.57214,-24.2847,1.16056,-23.35403,1.13258,-22.73545,1.17034,-22.32874,1.23108,-22.0441,1.22013,-21.88555,1.19403,,
8354.96145,-29.35175,1.54219,-24.34055,1.13888,-23.38541,1.12909,-22.75423,1.16075,-22.27196,1.1393,-22.28493,1.23882,-21.88034,1.15423,,
8355.35176,-29.33593,1.57295,-24.10487,1.17112,-23.39684,1.1677,-22.85174,1.16123,-22.36132,1.13393,-22.18296,1.22691,-21.83803,1.20165,,
8355.74268,-29.48588,1.62367,-24.24712,1.20495,-23.31084,1.11523,-22.88812,1.10717,-22.34515,1.12018,-22.08396,1.2552,-21.88143,1.15831,,
8356.15013,-29.25721,1.53441,-24.25474,1.15192,-23.29751,1.12567,-22.7591,1.21309,-22.33548,1.14798,-22.31558,1.23315,-21.71855,1.1547,,
8356.54524,-29.37678,1.55325,-24.2034,1.17213,-23.22393,1.12045,-22.76605,1.15146,-22.37846,1.15585,-22.0864,1.1872,-21.84795,1.08166,,
8356.92663,-29.43857,1.52164,-24.22208,1.15247,-23.24829,1.1842,-22.76697,1.20153,-22.39226,1.22013,-22.23153,1.17472,-21.94339,1.09145,,
8357.34146,-29.32796,1.56361,-24.19105,1.19951,-23.33586,1.15962,-22.78417,1.12803,-22.36286,1.19369,-22.12934,1.17935,-22.00667,1.15582,,
8357.73669,-29.33526,1.55516,-24.12288,1.19976,-23.5246,1.13585,-22.76314,1.16681,-22.29291,1.20935,-22.1126,1.16558,-21.7768,1.11964,,
8358.12854,-29.36201,1.55752,-24.24004,1.19454,-23.22623,1.14526,-22.84705,1.0986,-22.46213,1.20638,-22.06701,1.20828,-21.94289,1.05653,,
8358.52993,-29.39117,1.57208,-24.17606,1.10549,-23.24069,1.12617,-22.83294,1.12552,-22.25796,1.22977,-22.20539,1.20017,-21.95953,1.15644,,
8358.91793,-29.42078,1.58232,-24.15789,1.18801,-23.22263,1.11915,-22.71544,1.16866,-22.25663,1.19932,-22.01649,1.12429,-21.87786,1.24106,,
8359.29525,-29.34941,1.54254,-24.1284,1.16235,-23.23778,1.12104,-22.77635,1.10455,-22.40193,1.23753,-22.10046,1.22038,-21.8895,1.07876,,
8359.69335,-29.42135,1.58706,-24.21472,1.13756,-23.40966,1.18802,-22.78149,1.14492,-22.37081,1.21207,-22.21253,1.24114,-21.90954,1.14858,,
8360.11747,-29.34938,1.52779,-24.22519,1.16574,-23.19459,1.18994,-22.88918,1.14341,-22.20326,1.2278,-22.29563,1.22411,-21.73234,1.09825,,
8360.50458,-29.47176,1.54097,-24.14341,1.1756,-23.35808,1.17342,-22.85732,1.13974,-22.40196,1.24094,-22.23539,1.27744,-21.70275,1.21273,,
8360.90304,-29.37905,1.54792,-24.21358,1.16544,-23.26956,1.15227,-22.7103,1.21289,-22.24633,1.21313,-22.25844,1.21365,-21.83369,1.15055,,
8361.30816,-29.3347,1.56115,-24.24703,1.17132,-23.3642,1.1607,-22.92489,1.18317,-22.39479,1.18637,-22.10312,1.20354,-21.60544,1.17411,,
8361.69975,-29.36314,1.57262,-24.29546,1.18249,-23.30662,1.19024,-22.79078,1.15212,-22.38662,1.21315,-22.0771,1.19062,-21.9215,1.16698,,
8362.11311,-29.40376,1.51029,-24.2044,1.17504,-23.26337,1.17383,-22.88686,1.11334,-22.22562,1.21014,-22.11642,1.18457,-21.61603,1.07831,,
8362.50361,-29.48539,1.5617,-24.19678,1.23057,-23.31491,1.09801,-22.82616,1.13506,-22.3672,1.15497,-22.1821,1.15076,-21.79078,1.20323,,
8362.90795,-29.38538,1.61241,-24.19549,1.14186,-23.35556,1.1537,-22.75498,1.15454,-22.36762,1.22727,-22.09138,1.25464,-21.52488,1.14219,,
8363.31318,-29.5792,1.55594,-24.31728,1.19306,-23.35425,1.1314,-22.93072,1.17569,-22.3899,1.1806,-22.11737,1.17752,-21.89201,1.20753,,
8363.71279,-29.42977,1.54432,-24.23067,1.18736,-23.2987,1.16698,-22.86486,1.15168,-22.38858,1.18302,-22.1769,1.2111,-21.89196,1.19994,,
8364.10028,-29.49727,1.53336,-24.17581,1.18246,-23.45406,1.21173,-22.74836,1.11187,-22.28119,1.15185,-22.07386,1.2278,-21.93153,1.19401,,
8364.51237,-29.54111,1.55224,-24.21325,1.14167,-23.42004,1.10663,-22.84121,1.12578,-22.50738,1.15975,-22.09981,1.22714,-21.63722,1.16736,,
8364.89764,-29.44568,1.54301,-24.19296,1.19239,-23.29119,1.11808,-22.68501,1.15733,-22.41803,1.1686,-22.1938,1.22915,-21.75546,1.07832,,
8365.30887,-29.44743,1.55369,-24.33419,1.19507,-23.33522,1.0849,-22.89908,1.08147,-22.29834,1.1755,-22.1588,1.18687,-21.86991,1.16312,,
8365.71309,-29.42175,1.56939,-24.26682,1.18063,-23.42827,1.14724,-22.74282,1.16665,-22.27969,1.22172,-22.00709,1.2177,-21.641,1.19736,,
